Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,0,51.2,0.06045097,1.232067,-0.3203002,330.2913
,,0,51.64445,0.06052083,1.23072,-0.3161737,329.9056
,,0,52.08889,0.05868918,1.231341,-0.3135452,329.0862
,,0,52.53333,0.05930036,1.230479,-0.3108926,326.5491
,,0,52.97778,0.06112391,1.229759,-0.3093864,323.4789
,,0,53.42222,0.05968004,1.227469,-0.3037865,321.2384
,,0,53.86667,0.06172556,1.226727,-0.3003803,322.0787
,,0,54.31111,0.06409651,1.226235,-0.2984579,322.6551
,,0,54.75556,0.06394809,1.225506,-0.2973701,323.9945
,,0,55.2,0.06409639,1.225611,-0.2962948,324.4598
,,0,55.64445,0.06345636,1.225297,-0.2967116,324.2335
,,0,56.08889,0.06311446,1.225673,-0.2976168,324.3064
,,0,56.53333,0.063209,1.225391,-0.2981278,324.3077
,,0,56.97778,0.06323773,1.225183,-0.2986811,324.122
,,0,57.42222,0.06338471,1.225563,-0.2986441,324.1577
,,0,57.86667,0.06344599,1.225389,-0.2991036,324.0573
,,0,58.31111,0.06334108,1.224688,-0.2987159,324.0506
,,0,58.75556,0.06251258,1.220699,-0.2965478,324.13
,,0,59.2,0.06254023,1.217684,-0.2927382,324.2483
,,0,59.64445,0.06126815,1.218425,-0.2931929,324.3903
,,0,60.08889,0.06014508,1.217811,-0.2939654,324.7416
,,0,60.53334,0.0616383,1.21686,-0.2889966,327.8701
,,0,60.97778,-0.003273726,1.21263,-0.1464041,340.8148
,,0,61.42222,0.1596652,1.205883,0.1510892,350.9284
,,0,61.86667,0.3899545,1.206356,0.4380811,350.6281
,,0,62.31111,0.6212015,1.208669,0.7189702,348.2198
,,0,62.75556,0.8474936,1.210952,1.000762,345.3036
,,0,63.2,0.9558352,1.215764,1.173554,339.3339
,,0,63.64445,0.9530703,1.222033,1.16513,332.6302
,,0,64.08889,0.9516913,1.224476,1.163602,329.8169
,,0,64.53333,0.942345,1.222561,1.162522,324.3236
,,0,64.97778,0.9257704,1.221171,1.154587,305.5749
,,0,65.42223,0.9368714,1.228687,1.0686,223.8994
,,0,65.86667,0.9423212,1.232932,1.083219,218.4525
,,0,66.72222,0.9554127,1.200625,1.095947,222.09
,,0,67.16667,0.9690136,1.233696,1.114604,222.5221
,,0,67.61111,0.9688107,1.237937,1.130098,221.1171
,,0,68.05556,0.9709581,1.242524,1.138111,220.9407
,,0,68.5,0.9652131,1.241104,1.145311,219.3312
,,0,68.94444,0.9547549,1.239452,1.161052,221.9828
,,0,69.38889,0.9506583,1.237752,1.16481,222.7764
,,0,69.83334,0.9485624,1.230876,1.15963,221.8692
,,0,70.27778,0.9468869,1.223375,1.146663,220.0615
,,0,70.72222,0.9173518,1.224508,0.8848757,223.6455
,,0,71.16667,0.8790513,1.228272,0.5689912,237.9527
,,0,71.61111,0.8048956,1.233966,0.2306054,260.5305
,,0,72.05556,0.6747293,1.243459,-0.09723091,283.1789
,,0,72.5,0.4663993,1.246936,-0.2866019,298.3525
,,0,72.94444,0.3044586,1.243327,-0.3015397,311.9221
,,0,73.38889,0.2988273,1.238188,-0.2973124,315.6543
,,0,73.83334,0.2956032,1.238477,-0.2868556,314.9988
,,0,74.27778,0.2991545,1.23522,-0.2723629,314.354
,,0,74.72222,0.2996678,1.228697,-0.2429572,311.1874
,,0,75.16667,0.3009217,1.223335,-0.2187423,306.373
,,0,75.61111,0.299922,1.22038,-0.2106663,305.5152
,,0,76.05556,0.3040957,1.221731,-0.2155397,305.3552
,,0,76.5,0.3046036,1.221568,-0.2141982,305.2407
,,0,76.94444,0.3055136,1.222029,-0.2158867,304.7545
,,0,77.38889,0.3056067,1.222094,-0.2171431,304.5479
,,0,77.83334,0.3062322,1.222192,-0.216884,304.3575
,,0,78.27778,0.3060035,1.221847,-0.2171507,304.3199
,,0,78.72222,0.3061435,1.221917,-0.2176657,304.3472
,,0,79.16667,0.3064551,1.221729,-0.2177345,304.2826
,,0,79.61111,0.3059678,1.22147,-0.2173853,304.4564
,,0,80.05556,0.3059572,1.221293,-0.2171831,304.392
,,0,80.5,0.3060622,1.221737,-0.218137,304.2458
,,0,80.94444,0.3063011,1.221838,-0.2187214,304.2162
,,0,81.38889,0.3064795,1.221651,-0.2185103,304.2133
,,0,81.83334,0.3065305,1.221596,-0.2189362,304.2204
,,0,82.27778,0.3068857,1.222034,-0.2197156,304.164
,,0,82.72222,0.3069103,1.221885,-0.2196855,304.1511
,,0,83.16667,0.3066809,1.221634,-0.2193842,304.2169
,,0,83.61111,0.3071191,1.2218,-0.219865,304.1604
,,0,84.05556,0.3067999,1.221803,-0.2201479,304.1217
,,0,84.5,0.2283018,1.219911,-0.1289099,306.7068
,,0,84.94444,0.1859215,1.217688,0.1193869,322.222
,,0,85.38889,0.2096425,1.216273,0.4041613,328.1702
,,0,85.83334,0.2252281,1.215253,0.6990614,328.0734
,,0,86.27778,0.2355962,1.215091,0.9856614,327.003
,,0,86.72222,0.2449985,1.215565,1.273436,325.7883
,,0,87.16667,0.2494423,1.216853,1.538935,322.9211
,,0,87.61111,0.2423381,1.22159,1.671553,315.1969
,,0,88.05556,0.2351855,1.234292,1.616822,256.3285
,,0,88.5,0.2913903,1.233174,1.581875,192.4881
,,0,88.94445,0.2777418,1.232449,1.605238,193.0011
,,0,89.38889,0.2789437,1.217688,1.434616,194.1888
,,0,89.83334,0.291383,1.225248,1.35708,195.2995
,,0,90.27778,0.3801494,1.2317,1.237894,200.8559
,,0,90.9,0.5872999,1.235013,0.8745078,216.3087
,,0,91.34444,0.6085809,1.265945,0.770118,182.7799
,,0,91.78889,0.7756494,1.168477,0.6308869,139.2967
,,0,92.23334,0.9858639,0.9445944,0.5033503,106.2484
,,0,92.67778,1.009223,0.8598815,0.4460967,96.03872
,,0,93.12222,0.9968218,0.8286659,0.4240805,96.62942
,,0,93.56667,0.992529,0.807408,0.4202861,105.185
,,0,94.01112,0.9926255,0.7955557,0.4236658,108.4457
,,0,94.45556,0.9916641,0.7934663,0.4232464,108.4696
,,0,94.9,0.9914061,0.7931059,0.4231684,108.4812
,,0,95.34444,0.9915753,0.7932819,0.4233054,108.4827
,,0,95.78889,0.9918028,0.793321,0.4234579,108.4854
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,0,6.233334,0.3750794,1.145558,-0.9417728,206.4128
,,0,6.677778,0.3746201,1.145366,-0.8909445,262.6693
,,0,7.122222,0.3718568,1.17859,-0.8028538,285.9945
,,0,7.566667,0.4245546,1.183744,-0.6807734,298.0052
,,0,8.011111,0.52467,1.185857,-0.3715752,291.9728
,,0,8.455556,0.5229423,1.184846,-0.3845349,286.9725
,,0,8.900001,0.5245087,1.19052,-0.3952535,281.4834
,,0,9.344444,0.5105028,1.180699,-0.4156184,268.0423
,,0,9.788889,0.514405,1.174273,-0.4515092,255.411
,,0,10.23333,0.5155723,1.15496,-0.4791401,248.3787
,,0,10.67778,0.5149612,1.143569,-0.5013564,248.5372
,,0,11.12222,0.509614,1.137461,-0.5129774,251.667
,,0,11.56667,0.5170705,1.138338,-0.5175088,248.9425
,,0,12.01111,0.5337524,1.140874,-0.5188639,247.0116
,,0,12.45556,0.5447524,1.142439,-0.5261038,245.7726
,,0,12.9,0.5299826,1.136768,-0.5142534,250.5771
,,0,13.34445,0.5184414,1.132286,-0.5039635,252.5189
,,0,13.78889,0.5089924,1.12503,-0.4845396,250.4942
,,0,14.23333,0.5083982,1.126094,-0.4876838,250.0324
,,0,14.67778,0.5222998,1.142082,-0.5124617,246.618
,,0,15.12222,0.5429053,1.147999,-0.5352407,241.6794
,,0,15.56667,0.5482785,1.150203,-0.5347108,240.6073
,,0,16.01111,0.5463829,1.150569,-0.5333636,240.3308
,,0,16.45556,0.5458629,1.150623,-0.5319765,240.2427
,,0,16.9,0.5447237,1.149704,-0.5309442,240.8947
,,0,17.34444,0.5385942,1.147638,-0.5260298,244.1978
,,0,17.78889,0.4531049,1.147177,-0.5075119,264.0028
,,0,18.23333,0.3385472,1.168995,-0.1617897,289.1289
,,0,18.67778,0.3206277,1.179851,0.2262315,293.6888
,,0,19.12222,0.4163631,1.208437,0.5051426,245.8957
,,0,19.56667,0.4783947,1.208999,0.4934357,169.3909
,,0,20.01111,0.424853,1.196437,0.4927419,215.0935
,,0,20.45556,0.2101607,1.181977,0.7860863,256.3197
,,0,20.9,0.1052896,1.183849,1.149871,247.2166
,,0,21.34444,0.1307169,1.202844,1.110729,212.4707
,,0,21.78889,0.153627,1.202795,1.097145,193.625
,,0,22.23333,0.1528715,1.1686,1.068521,192.1954
,,0,22.67778,0.1554866,1.154935,1.058123,192.774
,,0,23.12222,0.1640849,1.161421,1.059355,191.2394
,,0,23.56667,0.1771303,1.184744,1.06167,187.2672
,,0,24.14445,0.1779584,1.191473,1.083477,188.9018
,,0,24.58889,0.1749719,1.172152,1.060384,187.494
,,0,25.03333,0.3815306,1.201274,0.9455817,125.7333
,,0,25.47778,0.5764838,0.9632156,0.7682378,111.516
,,0,25.92222,0.5915092,0.8585333,0.6913855,103.7256
,,0,26.36667,0.5758386,0.8277737,0.6852531,104.5552
,,0,26.81111,0.5811499,0.8174537,0.6861591,113.1226
,,0,27.25556,0.5971431,0.8354064,0.6954384,120.9896
,,0,27.7,0.5929954,0.8189906,0.6896379,127.1613
,,0,28.14445,0.5887829,0.7961743,0.6902264,132.2695
,,0,28.58889,0.5923141,0.7903337,0.6877484,134.6539
,,0,29.03333,0.5914372,0.7895424,0.6868899,134.6924
,,0,29.47778,0.5910921,0.7896203,0.686399,134.667
,,0,29.92222,0.5907837,0.7891514,0.6861624,134.6647
,,0,30.36667,0.5908614,0.7891008,0.6859926,134.6503
,,0,30.81111,0.5907725,0.7888243,0.6859674,134.6401
,,0,31.25556,0.5906124,0.7889144,0.6859028,134.6366
,,0,31.7,0.5903631,0.7886452,0.685845,134.6228
,,0,32.14444,0.5904325,0.7888012,0.685704,134.6221
,,0,32.58889,0.5904096,0.7889028,0.6857243,134.6235
,,0,33.03333,0.5905267,0.7888134,0.6857359,134.622
,,0,33.47778,0.5905386,0.7889675,0.6856337,134.6137
,,0,33.92222,0.5904983,0.788783,0.6856346,134.6226
,,0,34.36667,0.590417,0.7887878,0.6856346,134.6113
,,0,34.81111,0.5904983,0.7889923,0.6855767,134.6127
,,0,35.25556,0.5902425,0.7888533,0.6855311,134.6135
,,0,35.7,0.590552,0.7890645,0.6856456,134.613
,,0,36.14444,0.5905029,0.788727,0.6855421,134.6222
,,0,36.58889,0.5903726,0.7888404,0.6855196,134.6169
,,0,37.03333,0.5903993,0.7889594,0.6855128,134.6073
,,0,37.47778,0.5903642,0.7889164,0.6856017,134.6184
,,0,37.92222,0.5903716,0.7890218,0.685555,134.6087
,,0,38.36667,0.5903082,0.7886207,0.6855226,134.6164
,,0,38.81111,0.5903602,0.7887343,0.6855681,134.6193
,,0,39.25556,0.5904578,0.7888018,0.6856232,134.6243
,,0,39.7,0.5903925,0.7886983,0.6855862,134.6118
,,0,40.14444,0.5902735,0.7890425,0.6855905,134.614
,,0,40.58889,0.5904657,0.788924,0.6855516,134.6201
,,0,41.03333,0.5902926,0.7887385,0.6855483,134.6125
,,0,41.47778,0.5902864,0.788947,0.6854366,134.6089
,,0,41.92222,0.5902797,0.7887745,0.6855286,134.609
,,0,42.36667,0.5903472,0.7888102,0.6854525,134.6016
,,0,42.81111,0.5904353,0.7888263,0.6854477,134.5949
,,0,43.25556,0.5903878,0.7887441,0.6853719,134.614
,,0,43.7,0.5902575,0.7887508,0.6855032,134.6063
,,0,44.14445,0.5903479,0.7888643,0.6856098,134.6009
,,0,44.58889,0.5903941,0.7889552,0.6855783,134.6089
,,0,45.03333,0.5903902,0.7891148,0.685559,134.6115
,,0,45.47778,0.590212,0.7889026,0.6853657,134.6111
,,0,45.92222,0.5904018,0.7888415,0.685408,134.6179
,,0,46.36667,0.5904046,0.7887232,0.6854436,134.6228
,,0,46.81111,0.5905104,0.7890111,0.6854799,134.6187
,,0,47.25556,0.5903318,0.7890384,0.6855297,134.6119
,,0,47.7,0.5904355,0.78905,0.685514,134.6152
,,0,48.14445,0.5902086,0.7888194,0.6855197,134.6107
,,0,48.58889,0.5904022,0.7887802,0.6854492,134.6149
,,0,49.03333,0.5903417,0.7887504,0.6855102,134.6113
,,0,49.47778,0.5903314,0.7888116,0.6853647,134.6038
,,0,49.92222,0.5903637,0.7887968,0.6854423,134.6122
,,0,50.36667,0.590209,0.7886684,0.6854858,134.613
,,0,50.81111,0.5903348,0.7888426,0.6855518,134.6179
,,0,51.25556,0.5903527,0.7891436,0.68554,134.6271
,,0,51.7,0.5903629,0.7889696,0.6853867,134.6131
,,0,52.14445,0.5903744,0.7890243,0.685472,134.6099
,,0,52.58889,0.5903565,0.7889261,0.6854837,134.6164
,,0,53.03333,0.5904633,0.7890849,0.6854582,134.6176
,,0,53.47778,0.5902513,0.7889042,0.6854039,134.6166
,,0,53.92222,0.5902535,0.7887893,0.6854148,134.5898
,,0,54.36667,0.5902659,0.788922,0.6853335,134.6051
,,0,54.81111,0.5903345,0.7886942,0.6853292,134.6194
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,0,7.277778,1.054998,1.161054,-1.011087,278.6801
,,0,7.722222,1.06313,1.178877,-0.9884396,298.0154
,,0,8.166667,1.065342,1.17444,-0.9952762,298.8723
,,0,8.611112,0.7588206,1.169051,-0.8128763,297.5515
,,0,9.055555,0.5221185,1.166739,-0.5934585,296.4577
,,0,9.5,0.5221457,1.166042,-0.5981413,294.6238
,,0,9.944445,0.5193254,1.166923,-0.6028337,291.1965
,,0,10.38889,0.5221055,1.164052,-0.600209,287.7427
,,0,10.83333,0.5206504,1.164702,-0.6000606,286.8311
,,0,11.27778,0.5201929,1.16408,-0.5986816,286.2477
,,0,11.72222,0.5228414,1.163634,-0.59831,285.6662
,,0,12.16667,0.5221394,1.163274,-0.5994622,285.3976
,,0,12.61111,0.5243202,1.163378,-0.5982983,285.0228
,,0,13.05556,0.5228129,1.162791,-0.5988406,284.9101
,,0,13.5,0.5210095,1.162286,-0.598998,284.6797
,,0,13.94444,0.5215546,1.161745,-0.600373,284.5999
,,0,14.38889,0.5229545,1.161863,-0.6008223,284.4896
,,0,14.83333,0.5223604,1.160833,-0.6013021,284.3972
,,0,15.27778,0.5230063,1.1606,-0.601411,284.4011
,,0,15.72222,0.523869,1.160916,-0.6011305,284.6943
,,0,16.16667,0.5234554,1.160482,-0.6004088,284.6862
,,0,16.61111,0.7042363,1.160424,-0.2787441,284.6578
,,0,17.05556,0.8585483,1.15982,0.05492008,284.6277
,,0,17.5,0.8662502,1.159461,0.07177234,284.5503
,,0,17.94444,0.8655559,1.158455,0.07166064,284.5562
,,0,18.38889,0.9191549,1.157959,0.2217494,284.4695
,,0,18.83333,1.043457,1.156992,0.5749321,284.5331
,,0,19.27778,1.159209,1.156722,0.9206406,284.6599
,,0,19.72222,1.267854,1.155789,1.274801,284.9077
,,0,20.16667,1.336214,1.155363,1.566287,284.6434
,,0,20.61111,1.335793,1.155414,1.564614,283.9941
,,0,21.05556,1.337818,1.166333,1.53108,255.2636
,,0,21.5,1.364364,1.169592,1.494954,220.4845
,,0,21.94444,1.368941,1.16678,1.487864,222.5875
,,0,22.38889,1.279723,1.157583,1.277802,226.8058
,,0,22.83333,1.129899,1.14305,0.9285899,229.4831
,,0,23.27778,1.003137,1.166378,0.612147,242.0269
,,0,23.72222,0.8793553,1.171484,0.3559957,252.4236
,,0,24.16667,0.6991684,1.170256,0.1234474,263.0509
,,0,24.61111,0.4424587,1.169319,0.0424124,265.2664
,,0,25.05556,0.2140145,1.190437,0.1601976,258.8438
,,0,25.5,0.006075144,1.207175,0.470678,231.1084
,,0,25.94444,0.1396558,1.203025,0.7169897,218.2348
,,0,26.38889,0.2537842,1.193148,0.8363473,212.7099
,,0,26.83333,0.158978,1.194108,0.9861491,203.724
,,0,27.27778,0.1983746,1.191102,1.2332,194.3061
,,0,27.72222,0.1896539,1.183042,1.223163,192.3374
,,0,28.16667,0.1888264,1.184784,1.218761,179.7047
,,0,28.61111,0.1824799,1.186093,1.195992,187.7208
,,0,29.05556,0.2507989,1.168485,0.8903266,199.4478
,,0,29.5,0.3064894,1.118806,0.5340123,218.2631
,,0,29.94444,0.3600887,1.175371,0.1969485,258.1118
,,0,30.38889,0.317017,1.189925,-0.1450495,282.743
,,0,30.83333,0.1925461,1.198416,-0.28775,288.153
,,0,31.27778,0.1794721,1.198763,-0.3435382,288.4734
,,0,31.72222,0.2115645,1.191782,-0.3823535,306.7815
,,0,32.16667,0.219092,1.179214,-0.4117662,321.3369
,,0,32.61111,0.2121772,1.177496,-0.4170275,326.5019
,,0,33.05556,0.2167246,1.174553,-0.4108636,326.5004
,,0,33.5,0.2175801,1.173025,-0.4115722,329.3555
,,0,33.94445,0.2043675,1.171329,-0.4101561,324.3734
,,0,34.38889,0.2136202,1.169705,-0.4109024,327.3569
,,0,34.83334,0.2219501,1.167633,-0.399285,333.313
,,0,35.27778,0.2194538,1.170269,-0.3865876,331.714
,,0,35.72222,0.2005287,1.16849,-0.3863705,318.7231
,,0,36.16667,0.1962396,1.167273,-0.3813534,317.7628
,,0,36.61111,0.1972722,1.161553,-0.368884,312.9927
,,0,37.05556,0.1916835,1.164525,-0.3511811,305.3105
,,0,37.5,0.1826919,1.16144,-0.3331962,298.2726
,,0,37.94445,0.1624851,1.161783,-0.3128414,296.8658
,,0,38.38889,0.1456084,1.155939,-0.3036484,293.7838
,,0,38.83334,0.1390673,1.150746,-0.2926294,294.0591
,,0,39.27778,0.1418908,1.146786,-0.2878914,292.4292
,,0,39.72222,0.1394382,1.143818,-0.287308,292.2296
,,0,40.16667,0.1393229,1.145535,-0.28786,292.2523
,,0,40.61111,0.1390193,1.144816,-0.2886479,292.0029
,,0,41.05556,0.1261036,1.124301,-0.2850903,293.2599
,,0,41.5,0.1220593,1.120821,-0.2850176,292.8024
,,0,41.94445,0.1303636,1.146412,-0.2945713,289.8782
,,0,42.38889,0.1502384,1.167329,-0.3008405,285.8273
,,0,42.83334,0.1524334,1.168517,-0.3004271,284.8011
,,0,43.27778,0.1524025,1.167921,-0.2984754,284.028
,,0,43.72222,0.1511884,1.165896,-0.3004576,282.8989
,,0,44.16667,0.1470189,1.159197,-0.2991821,282.1071
,,0,44.61111,0.1377254,1.148055,-0.3006027,279.9577
,,0,45.05556,-0.01662004,1.155881,-0.3276942,269.5771
,,0,45.5,-0.1893562,1.151966,-0.3276402,264.249
,,0,45.94445,-0.3466924,1.153954,-0.3296798,264.655
,,0,46.38889,-0.5060434,1.171035,-0.332444,262.2877
,,0,46.83334,-0.6984499,1.174775,-0.3463794,259.358
,,0,47.27778,-0.9687781,1.175516,-0.4056252,253.33
,,0,47.72223,-1.249311,1.174251,-0.5726775,246.5174
,,0,48.16667,-1.459776,1.175459,-0.7810971,243.9718
,,0,48.61111,-1.530108,1.175996,-0.868649,244.5086
,,0,49.05556,-1.533315,1.174001,-0.8747211,243.5711
,,0,49.5,-1.54076,1.170797,-0.8682367,243.9593
,,0,49.94445,-1.543006,1.177778,-0.8796861,234.8585
,,0,50.38889,-1.49864,1.203167,-0.8929393,172.2987
,,0,50.83334,-1.444058,1.199835,-0.8423868,112.065
,,0,51.27778,-1.400352,1.183333,-0.7946711,79.31898
,,0,51.72223,-1.233618,1.17432,-0.7251474,69.88716
,,0,52.16667,-0.9525468,1.179576,-0.5827472,64.38505
,,0,52.61111,-0.7021776,1.189958,-0.4276482,59.63594
,,0,53.05556,-0.4792756,1.190825,-0.2808002,59.7403
,,0,53.5,-0.3720174,1.190996,-0.1852002,60.18382
,,0,53.94445,-0.3644483,1.186605,-0.1907802,66.12817
,,0,54.38889,-0.3500073,1.181384,-0.1905703,68.64252
,,0,54.83334,-0.3355808,1.173962,-0.1893088,73.66824
,,0,55.27778,-0.3321719,1.17077,-0.1909671,74.08774
,,0,55.72223,-0.488978,1.169703,-0.126338,75.13818
,,0,56.16667,-0.7624868,1.167191,-0.03127247,75.41145
,,0,56.61111,-0.7757477,1.164547,-0.04754412,76.7979
,,0,57.05556,-0.7832201,1.162379,-0.04439211,76.45992
,,0,57.5,-0.7782185,1.159771,-0.05024862,78.26727
,,0,57.94445,-0.7768164,1.159914,-0.04212749,77.16786
,,0,58.38889,-0.7763225,1.159962,-0.04161912,77.0896
,,0,58.83334,-0.7756572,1.159079,-0.04204333,77.16737
,,0,59.27778,-0.7749865,1.15866,-0.04196888,77.15385
,,0,59.72223,-0.7754173,1.15861,-0.04243195,77.34174
,,0,60.16667,-0.7761066,1.158905,-0.04251719,77.25053
,,0,60.61111,-0.7767391,1.158801,-0.0421145,77.253
,,0,61.05556,-0.7776372,1.15876,-0.04288816,77.35217
,,0,61.5,-0.7773031,1.159168,-0.04270983,77.45001
,,0,61.94445,-0.7775929,1.159129,-0.04340839,77.65668
,,0,62.38889,-0.777209,1.15874,-0.04358375,77.7923
,,0,62.83334,-1.11227,1.152946,0.06827354,80.57687
,,0,63.27778,-1.494301,1.148414,0.1232461,84.75388
,,0,63.72223,-1.591479,1.148161,0.139362,84.49901
,,0,64.16667,-1.592449,1.147339,0.1376981,85.05183
,,0,64.61111,-1.590441,1.16645,0.1236665,93.26646
,,0,65.05556,-1.341531,1.17286,0.02503586,93.12272
,,0,65.5,-1.032428,1.176898,-0.08630353,86.33314
,,0,65.94444,-0.7147719,1.177838,-0.192506,80.07893
,,0,66.38889,-0.5596677,1.180722,-0.2169619,77.16438
,,0,66.83334,-0.5537704,1.184281,-0.1611673,71.01384
,,0,67.27778,-0.5446564,1.183746,-0.1769192,76.68881
,,0,67.72222,-0.3479435,1.184414,-0.05195522,81.72697
,,0,68.16667,-0.2080489,1.197365,0.1788429,100.904
,,0,68.61111,-0.4228016,1.194861,0.4196724,121.393
,,0,69.05556,-0.4614531,1.190839,0.5217062,131.964
,,0,69.5,-0.4337934,1.189937,0.5165286,131.838
,,0,69.94444,-0.4377582,1.189418,0.5078954,133.9611
,,0,70.38889,-0.440475,1.186491,0.4979001,135.7732
,,0,70.83334,-0.4402409,1.184892,0.4948032,136.3739
,,0,71.27778,-0.4404452,1.184015,0.4934616,136.1431
,,0,71.72222,-0.4404883,1.183345,0.4922955,136.2723
,,0,72.16667,-0.4398648,1.182687,0.4920653,135.6077
,,0,72.61111,-0.4386108,1.182468,0.4924152,134.9165
,,0,73.05556,-0.4398737,1.181647,0.4909589,135.0527
,,0,73.5,-0.1850084,1.18104,0.4589053,135.3475
,,0,73.94444,-0.1275249,1.180275,0.4511015,135.0225
,,0,74.38889,-0.1280975,1.179897,0.4507889,134.9393
,,0,74.83334,-0.03338504,1.179034,0.4379965,134.7101
,,0,75.27778,-0.001935959,1.178124,0.4335003,134.4587
,,0,75.72222,-0.002172709,1.178219,0.4331046,134.4468
,,0,76.16667,-0.002070427,1.178407,0.4333844,134.4676
,,0,76.61111,-0.001969099,1.178678,0.431345,134.9471
,,0,77.05556,0.0003048182,1.176045,0.4319129,132.6423
,,0,77.5,0.0008164644,1.175544,0.434275,132.4747
,,0,77.94444,0.003715754,1.172451,0.4243228,132.6733
,,0,78.38889,0.002001286,1.168937,0.4214077,132.3042
,,0,78.83334,0.3168122,1.164756,0.4062061,129.5421
,,0,79.27778,0.6526451,1.162801,0.3714808,129.1138
,,0,79.72222,0.9805042,1.163269,0.3325971,129.4924
,,0,80.16667,1.307087,1.164062,0.2907015,129.8206
,,0,80.61111,1.500358,1.164088,0.2619152,130.1972
Participant ID,gender,Level,Time,PosX,PosY,PosZ,Facing Angle
,,0,9.066667,0.5117211,0.8976032,-0.4620374,245.6591
,,0,9.511111,0.5303947,0.9188826,-0.4461817,230.2334
,,0,9.955556,0.4421701,0.9094467,-0.4840592,280.4944
,,0,10.4,0.4104498,0.9296939,-0.4895049,295.1955
,,0,10.84444,0.403784,0.9356406,-0.3829635,293.6743
,,0,11.28889,0.4250577,0.9473945,-0.1581354,262.8226
,,0,11.73333,0.5831268,0.9472247,0.06359625,266.7772
,,0,12.17778,0.7372825,0.9423769,0.317884,262.9778
,,0,12.62222,0.7368735,0.9442231,0.575732,260.1207
,,0,13.06667,0.5870609,0.9672143,0.7632624,229.8475
,,0,13.51111,0.4066442,0.9675624,0.9393597,207.4317
,,0,13.95556,0.1996155,0.9747267,1.07535,194.4104
,,0,14.4,-0.06972551,0.9671259,1.108541,186.8483
,,0,14.84445,-0.3296196,0.9653178,1.047429,180.7715
,,0,15.28889,-0.562456,0.9547595,0.8912505,163.8229
,,0,15.73333,-0.7488675,0.9562269,0.7025901,153.0734
,,0,16.17778,-0.8564405,0.9429282,0.477107,149.0008
,,0,16.62222,-0.8521793,0.9301176,0.2997649,151.4775
,,0,17.06667,-0.6433415,0.9132444,0.2629974,152.9489
,,0,17.51111,-0.4687952,0.9580161,0.3199819,175.2292
,,0,17.95556,-0.198164,0.9753174,0.2325908,111.3142
,,0,18.4,-0.09472656,0.8429643,0.1519223,113.697
,,0,18.84444,-0.08999562,0.8097113,0.1418899,129.4633
,,0,19.28889,-0.08718395,0.7909921,0.1274073,137.1088
